# ⚠️ 撤回清單（負向回饋用）：以下職缺曾在 4/5 號訓練回饋檔的歷史版本中，被錯誤標記為『理想推薦』的類別。
情境,職缺名稱,duty0,duty1,duty2,duty3,duty4,錯誤類別數,應撤回_錯誤類別_1,應撤回_錯誤類別_2,應撤回_錯誤類別_3,應撤回_錯誤類別_4,應撤回_錯誤類別_5,應撤回_錯誤類別_6,應撤回_錯誤類別_7,應撤回_錯誤類別_8,應撤回_錯誤類別_9,應撤回_錯誤類別_10,應撤回_錯誤類別_11,應撤回_錯誤類別_12,應撤回_錯誤類別_13,應撤回_錯誤類別_14,應撤回_錯誤類別_15,應撤回_錯誤類別_16,應撤回_錯誤類別_17,應撤回_錯誤類別_18,應撤回_錯誤類別_19,曾出現版本
worst_case_退步案例,業務專員,國內業務人員,,,,,9,不動產審核／估價師,不動產經紀人／營業員,不動產／商場開發人員,代書／地政士,加盟／招商人員,土地開發人員,授權／授信／徵信人員,融資／信用業務人員,通路開發人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,業務高專70％,國內業務人員,,,,,9,不動產審核／估價師,不動產經紀人／營業員,不動產／商場開發人員,代書／地政士,儲備幹部,加盟／招商人員,土地開發人員,授權／授信／徵信人員,融資／信用業務人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,⊙MisterDonut 兼職夥伴⊙ 新竹地區_竹北市(竹北遠百),工讀生,門市／店員／專櫃人員,,,,9,中式廚師,中／港式點心廚師,儲備幹部,其他料理廚師,店長／門市管理人員,日式廚師,飯店／旅館工作人員,餐飲主管,餐飲服務人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,茶聚CHA＇GE–大甲鎮瀾店(正職人員/儲備幹部),店長／門市管理人員,門市／店員／專櫃人員,,,,9,中式廚師,中／港式點心廚師,儲備幹部,日式廚師,生鮮處理人員,飯店／旅館工作人員,餐飲主管,餐飲服務人員,餐飲領班,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,茶聚CHA＇GE–桃園中華店(正職人員/儲備幹部),店長／門市管理人員,門市／店員／專櫃人員,,,,9,中／港式點心廚師,侍酒師,儲備幹部,日式廚師,生鮮處理人員,飯店／旅館工作人員,餐飲主管,餐飲服務人員,餐飲領班,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,【林口文化店】熟食料理試吃專員(兼職中班),店長／門市管理人員,門市／店員／專櫃人員,,,,9,中式廚師,中式麵點人員／師傅,中／港式點心廚師,其他料理廚師,日式廚師,生鮮處理人員,西式廚師,鐵板燒廚師,餐廚助手,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,丰明殿第一涮涮鍋殿堂 管理部展店主管43K,店長／門市管理人員,門市／店員／專櫃人員,,,,9,中式廚師,中／港式點心廚師,儲備幹部,其他料理廚師,日式廚師,飯店／旅館主管,餐飲主管,餐飲服務人員,餐飲領班,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,【嘉義廠】技術人員(早/中班),電機技師／工程師,機械操作人員,,,,9,PCB技術人員,包裝員／作業員,半導體設備工程師,機械設備組裝測試人員,汽車美容,產品設備維修人員,精密儀器製造維修人員,維修技術人員,製鞋類人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,羅鐵270貼紙機平壓印刷半技師,印刷技術人員,機械操作人員,,,,9,PCB技術人員,印前製作人員,噴漆技術人員,塗裝技術人員,機械設備組裝測試人員,製鞋類人員,車縫人員,鈑金技術人員,電鍍相關技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,技術員(平鎮廠),技術人員,機械操作人員,,,,9,PCB技術人員,包裝員／作業員,半導體設備工程師,機械設備組裝測試人員,汽車維修人員,汽車美容,產品設備維修人員,精密儀器製造維修人員,維修技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,作業員/技術員,技術人員,機械操作人員,,,,9,PCB技術人員,傳統車床人員,傳統銑床人員,包裝員／作業員,機械加工技術人員,機械設備組裝測試人員,沖床人員,維修技術人員,製鞋類人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,彈簧機技術員,技術人員,機械操作人員,,,,9,PCB技術人員,SMT工程師,傳統車床人員,傳統銑床人員,塑膠射出技術人員,機械加工技術人員,沖床人員,粉末冶金模具技術人員,製鞋類人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,機具作業組-堆積機(基隆碼頭站),技術人員,機械操作人員,,,,9,傳統車床人員,吊車／起重機相關操作人員,堆高機操作人員,大客車司機,挖土／推土機相關操作人員,林木伐運工作者,機械加工技術人員,機械設備組裝測試人員,重機械操作人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,【台中大雅區】知名日商光學-前工程(塗工)作業員_無塵室作業 (HN-01),包裝員／作業員,機械操作人員,,,,9,PCB技術人員,噴漆技術人員,塗裝技術人員,拋光／研磨技術人員,染印人員,油漆工,粉末冶金模具技術人員,鈑金技術人員,電鍍相關技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,技術員,技術人員,機械操作人員,,,,9,PCB技術人員,包裝員／作業員,半導體設備工程師,染印人員,機械設備組裝測試人員,汽車美容,產品設備維修人員,精密儀器製造維修人員,維修技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,技術課技術員(平鎮)-加班費，獎金另計,技術人員,機械操作人員,,,,9,PCB技術人員,包裝員／作業員,半導體設備工程師,染印人員,機械設備組裝測試人員,產品設備維修人員,精密儀器製造維修人員,維修技術人員,製鞋類人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,機械維修技術員,技術人員,機械操作人員,,,,9,半導體設備工程師,機械工程師,機械設備組裝測試人員,生產設備工程師,產品設備維修人員,精密儀器製造維修人員,維修技術人員,設備工程主管,飛機修護員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,CY-鋁業生產/周休二日/見紅休/無經驗可,技術人員,機械操作人員,,,,9,PCB技術人員,SMT工程師,噴漆技術人員,壓鑄模具技術人員,機械加工技術人員,焊接技術人員,金屬建材架構人員,鈑金技術人員,鉗工,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,自動化貼皮線技術人員,技術人員,機械操作人員,,,,9,PCB技術人員,包裝員／作業員,噴漆技術人員,塑膠射出技術人員,塗裝技術人員,染印人員,製鞋類人員,車縫人員,電鍍相關技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,自動化貼皮線技術人員(輪班),技術人員,機械操作人員,,,,9,PCB技術人員,包裝員／作業員,噴漆技術人員,塑膠射出技術人員,拋光／研磨技術人員,染印人員,製鞋類人員,車縫人員,電鍍相關技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,壓延機台技術人員,技術人員,機械操作人員,,,,9,傳統車床人員,傳統銑床人員,包裝員／作業員,塑膠射出技術人員,拋光／研磨技術人員,機械加工技術人員,沖壓模具技術人員,沖床人員,製鞋類人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,橡膠機台操作員,技術人員,機械操作人員,,,,9,傳統銑床人員,包裝員／作業員,塑膠射出技術人員,塑膠模具技術人員,機械加工技術人員,沖壓模具技術人員,沖床人員,粉末冶金模具技術人員,製鞋類人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,製程輪班技術員(輪班津貼另計),技術人員,機械操作人員,,,,9,IC封裝／測試工程師,PCB技術人員,包裝員／作業員,塑膠射出技術人員,染印人員,機械加工技術人員,生產線工程師,維修技術人員,製鞋類人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,PM自動化技術人員,技術人員,機械操作人員,,,,9,其他專案管理師,專案業務主管,專案管理主管,測試工程師,生產線工程師,產品管理師,產品經理,發包人員,能源工程師,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,CY- ☞傳產鋁業生產☜ 周休二日/見紅休/無經驗可,技術人員,機械操作人員,,,,9,PCB技術人員,SMT工程師,傳統車床人員,傳統銑床人員,包裝員／作業員,噴漆技術人員,焊接技術人員,金屬建材架構人員,鈑金技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,🚨無經驗可-急徵分條機技術人員(月薪33k~36k),技術人員,機械操作人員,,,,9,傳統車床人員,包裝員／作業員,堆高機操作人員,機械加工技術人員,機械設備組裝測試人員,沖床人員,維修技術人員,製鞋類人員,重機械操作人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,自行車輪組技術員/助理工程師,組裝組立技術人員,機械操作人員,,,,9,PCB技術人員,傳統車床人員,其他車輛維修人員,半導體設備工程師,機械加工技術人員,機械設備組裝測試人員,產品設備維修人員,精密儀器製造維修人員,維修技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,塑膠射出成型-作業員,包裝員／作業員,機械操作人員,,,,9,塑膠射出技術人員,塑膠押出技術人員,塑膠模具技術人員,技術人員,機械加工技術人員,沖壓模具技術人員,沖床人員,粉末冶金模具技術人員,製鞋類人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,輔機操作員,鍋爐相關人員,機械操作人員,,,,9,保母／托育人員,包裝員／作業員,托育中心主任／主管,機械加工技術人員,沖壓模具技術人員,生產線工程師,維修技術人員,製鞋類人員,食品研發人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,HN/銅鑼【機台日常保養】免費汽機車停車位/免無塵服,CNC車床人員,機械操作人員,,,,9,其他車輛維修人員,機車維修人員,汽車檢驗員,汽車維修人員,汽車美容,產品設備維修人員,精密儀器製造維修人員,維修技術人員,車輛引擎技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,🦔穎/平鎮區/光電廠/高薪/操作機台/五休二、四休二,包裝員／作業員,機械操作人員,,,,9,光學工程師,光電工程師,光電工程研發主管,光電／半導體工程助理,太陽能技術工程師,工程助理,拋光／研磨技術人員,燈光技術人員,精密儀器製造維修人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,噴砂機操作員,包裝員／作業員,機械操作人員,,,,9,傳統車床人員,噴漆技術人員,塑膠射出技術人員,塗裝技術人員,拋光／研磨技術人員,機械加工技術人員,粉末冶金模具技術人員,製鞋類人員,金屬模具技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,3Q💖時薪260元🎈近長庚文茂路😎組裝測試人員🎄可日領1600元,包裝員／作業員,機械操作人員,,,,9,吊車／起重機相關操作人員,堆高機操作人員,學徒,搬運人員,泥水工相關人員,焊接技術人員,組裝組立技術人員,重機械操作人員,金屬建材架構人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,香香班⭐水汪汪隱眼 做四休二 無經驗可 桃園龜山林口大溪H006作業員,倉儲物流人員,機械操作人員,,,,9,PCB技術人員,中式麵點人員／師傅,包裝員／作業員,噴漆技術人員,拋光／研磨技術人員,染印人員,生鮮處理人員,製鞋類人員,車縫人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,高雄日月光自動設備軌道安裝技術人員,電機設備裝配員,機械設備組裝測試人員,,,,9,傳統車床人員,傳統銑床人員,機械加工技術人員,機械操作人員,焊接技術人員,組裝組立技術人員,金屬建材架構人員,金屬模具技術人員,鉗工,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,斗六慈院-行政單位行政管理室-組員（含司機業務）,行政人員,大客車司機,,,,9,主管駕駛,倉管／物料管理員,公家機關相關人員,外務／快遞／送貨,小客車／小貨車司機,理貨人員,運輸調度管理人員,醫院行政管理人員,隨車人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,美光MTB自動化裝機助理工程師/技術人員,組裝組立技術人員,機械設備組裝測試人員,,,,9,光學工程師,光電／半導體工程助理,包裝員／作業員,半導體製程工程師,工程助理,拋光／研磨技術人員,生產技術／製程工程師,精密儀器製造維修人員,維修技術人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,無經驗可｜配線人員【表現優異者，平均月所得3.8萬以上(含月薪與三節獎金)，加班費/輪班津貼另計】,包裝員／作業員,機械設備組裝測試人員,,,,9,天然瓦斯配管技師/助理,學徒,產品設備維修人員,通信維修人員,電力工程師,電子設備維修人員,電機維修人員,電源工程師,電腦組裝／維修,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,遊覽車(大巴)駕駛員,休閒娛樂事業從業人員,大客車司機,,,,9,主管駕駛,地勤人員,旅遊休閒類主管,碼頭貨櫃管制人員,空運／船務,聯結車司機,船員,運輸物流類主管,運輸調度管理人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,[Server]電子組件零件工程師L10(桃園),零組件工程師,品保工程師,,,,9,EMC／安規工程人員,IC封裝／測試工程師,半導體工程師,半導體製程工程師,材料研發人員,測試工程師,生產技術／製程工程師,生產線工程師,紡織化學工程師,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,電控售服主管【表現優異者，平均月所得9.1萬以上(含月薪與三節獎金)，加班費另計】,客服主管,FAE工程師,,,,9,冷凍空調技術人員／安裝員,半導體設備工程師,產品設備維修人員,維修技術主管,維修技術人員,通信維修人員,電機技師／工程師,電機維修人員,電源工程師,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,設計部專案經理,建築繪圖／設計,建築師,,,,9,估算人員,其他專案管理師,專案業務主管,專案管理主管,採購主管,水電及其他工程繪圖人員,營建主管,發包人員,都市／交通規劃人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,115學年度第5次兼任-室內空間設計科老師,室內設計助理,建築繪圖／設計,,,,9,其他語系教師,國中教師,日語教師,英語教師,華語教師,講師,電腦補習班老師,韓語教師,高中職教師,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,設計師助理-亞灣中都店,室內設計助理,建築繪圖／設計,,,,9,商業設計,室內設計師,打版人員,整體造型師,服裝設計,櫥窗／會場設計人員,美髮助理,美髮講師／技導,髮型設計師,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,📢工務行政,行政人員,建築繪圖／設計,,,,9,內業工程人員,工務助理,工務工管人員,工地主管／主任,工地監工,廠務助理,營建主管,營造工程師,現場規劃工程師,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,專案開發業務,國內業務人員,景觀設計人員,,,,9,不動產審核／估價師,不動產／商場開發人員,代書／地政士,其他專案管理師,土地開發人員,專案業務主管,產品經理,發包人員,都市／交通規劃人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
worst_case_退步案例,公共工程品管人員,工地品管員／工程師,工地安全衛生工程師,,,,9,原料檢驗人員,可靠度工程師,品保工程師,品管人員,品管／品保主管,故障分析工程師,檢驗人員,測試工程師,測量／儀校人員,,,,,,,,,,,v2-worst(14412筆版)｜v6-合併版
