品牌名,職缺名稱,廠商duty0,廠商duty1,廠商duty2,廠商duty3,廠商duty4,AI推薦1,AI推薦2,AI推薦3,AI推薦4,AI推薦5
永慶,社宅人員-內壢社宅租賃管理師(駐店在永慶不動產內),不動產經紀人／營業員,國內業務人員,基層管理幹部,,,稽核人員,稽核主管,票務人員／旅行社人員,儲備幹部,客服人員
永慶,選擇比努力更關鍵，歡迎您成為永慶光陽團隊的超級業務,不動產經紀人／營業員,,,,,國外業務人員,廣告AE,國貿人員,客戶成功經理,國內業務人員
永慶,＜永慶不動產桃園大業大興加盟店＞不動產營業員/業務菁英/桃園區,不動產經紀人／營業員,土地開發人員,,,,國外業務人員,業務助理,國貿助理,國貿人員,國外業務主管
永慶左營至聖店,【永慶左營至聖店】不動產營業員，敢於開始，才能找到勝利的路,國內業務人員,汽車銷售人員,醫藥業務代表,,,門市／店員／專櫃人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,售票／收銀人員
永慶房產,❋永慶房產集團❋科技房仲❋不動產業務❋高獎金❋,汽車銷售人員,保險業務員／經紀人,通路開發人員,,,國外業務人員,國內業務人員,客服工程師,廣告AE,業務工程師
永慶房產,永慶房產集團-公正地政士聯合事務所-代書助理(歡迎不動產相關科系加入).,代書／地政士,法務助理,,,,人事助理,資訊助理人員,媒體公關人員,行銷企劃助理,特別助理
永慶房產,永慶房產集團-公正地政士聯合事務所-儲備代書.,代書／地政士,法務人員,,,,房務人員,資材人員,儲備幹部,神秘客,水電工程師
永慶房產,永慶房產集團☆台慶不動產營業員,國內業務人員,不動產經紀人／營業員,,,,門市／店員／專櫃人員,儲備幹部,調酒師／吧台人員,售票／收銀人員,店長／門市管理人員
永科廠,【永科廠】工安專員,職業安全衛生管理師,職業安全衛生管理人員,工地安全衛生工程師,,,智慧製程工程師,包裝員／作業員,電機技師／工程師,木工,CNC車床人員
永義富國龍華店,【永義富國龍華店】不動產營業專員，人生重要的不是所站的位置，而是朝所嚮的方向衝刺,不動產經紀人／營業員,融資／信用業務人員,保險業務員／經紀人,汽車銷售人員,國內業務人員,門市／店員／專櫃人員,儲備幹部,售票／收銀人員,資材主管,調酒師／吧台人員
永翠非營利幼兒園,徵才【永翠非營利幼兒園】園長 截至115年7月31日止,園長,,,,,木工,營建雜工／粗工,資材人員,神秘客,獸醫／獸醫佐
永翠非營利幼兒園,徵才【永翠非營利幼兒園】特教助理員 截至115年7月31日止,教保員／保育員,幼教老師,特殊教育教師,,,攝影助理,資訊助理人員,人事助理,特別助理,生管／助理
永耕托嬰中心,【永耕托嬰中心】廚工人員,餐廚助手,,,,,冷熱飲調製人員,調酒師／吧台人員,休閒娛樂事業從業人員,工讀生,門市／店員／專櫃人員
汐止-iFG遠雄廣場,資深電商營運專員(汐止-iFG遠雄廣場｜iFG線上購),電商行銷,網站企劃人員,,,,資材人員,倉儲物流人員,國外業務人員,倉管／物料管理員,國貿人員
汐止店,T.M.K 徵美髮助理(保障底薪)汐止店,秘書,,,,,資訊助理人員,生管／助理,攝影助理,媒體公關人員,執行製作／助理
汐止店,T.M.K 徵美髮設計師(保障底薪)汐止店,髮型設計師,整體造型師,,,,水電工程師,PLC／自動控制工程師,工業設計,機構工程師,平面設計
汐止店,兼職清潔人員(World Gym汐止店),清潔／資源回收人員,,,,,洗碗人員,房務人員,冷熱飲調製人員,調酒師／吧台人員,外送人員
汐止店,好樂迪-汐止店 視聽維修技師專員【任職滿六個月可領取獎金18000元】,電器產品維修人員,電子設備維修人員,產品設備維修人員,,,智慧製程工程師,電機技師／工程師,品管人員,水電工,營建雜工／粗工
汐止店,業務設計師/助理設計師-汐止店(室內設計、系統櫃),國內業務人員,室內設計師,,,,國貿助理,秘書,業務助理,採購助理,電腦操作／資料輸入
汐止店,汐止店_行銷人員/展售專員 Sales Advisor,門市／店員／專櫃人員,店長／門市管理人員,餐飲服務人員,,,行銷企劃人員,汽車銷售人員,駐校代表,國內業務人員,廣告AE
汐止店,清潔人員(World Gym汐止店),清潔／資源回收人員,工讀生,,,,房務人員,洗碗人員,冷熱飲調製人員,調酒師／吧台人員,門市／店員／專櫃人員
汐止店,醫美師，醫美諮詢師  (汐止店)+可升遷儲備幹部,門市／店員／專櫃人員,美容師,門市／店員／專櫃人員,,,儲備幹部,產品經理,客服主管,產品企劃主管,獸醫／獸醫佐
汐止店,門市銷售人員-汐止店(室內設計、系統櫃),國內業務人員,櫥窗／會場設計人員,,,,門市／店員／專櫃人員,售票／收銀人員,工業設計,廣告設計,PLC／自動控制工程師
汐止遠雄,【下班就去逛街!!汐止遠雄廣場內】正常上下班！週休還見紅休 ! 搶手高時薪職缺 ! #ST19,倉管／物料管理員,倉儲物流人員,,,,餐廚助手,餐飲服務人員,生鮮處理人員,洗碗人員,門市／店員／專櫃人員
汐止遠雄,【兼職】摩斯汐止遠雄店(287mos),餐飲服務人員,,,,,外送人員,調酒師／吧台人員,門市／店員／專櫃人員,冷熱飲調製人員,侍酒師
汐止遠雄,【汐止遠雄】兼職門市助理,門市／店員／專櫃人員,,,,,電腦操作／資料輸入,財務／會計助理,秘書,行政人員,業務助理
汐止遠雄,饗智廚房品保人員（地點：汐止遠雄大樓),餐廚助手,餐飲服務人員,,,,ISO品保人員,調酒師／吧台人員,門市／店員／專櫃人員,房務人員,冷熱飲調製人員
汽美產業,【汽美產業】電話客服專員(擴編),客服人員,內勤業務,電話行銷人員,,,國貿人員,業務助理,國貿助理,文字客服,秘書
河堤,【小港機場館】兼職接駁駕駛員（小港機場-河堤商旅),運輸調度管理人員,小客車／小貨車司機,,,,飯店／旅館櫃檯人員,理賠人員,外送人員,隨車人員,禮賓接待人員
河堤,台慶不動產-岡山河堤公園店｜不動產業務-這不只是一份工作，這是一個改變命運的機會｜無經驗可,不動產經紀人／營業員,土地開發人員,不動產審核／估價師,,,國外業務人員,國貿人員,報關人員,國貿助理,廣告AE
河堤,百世資優數學誠徵全職分校專員(高雄河堤),補習班導師,數理補習班老師,儲備幹部,,,特殊教育教師,資材人員,工讀生,水電工程師,資料庫管理人員
河堤,百世資優數學誠徵兼職高中 國中 國小老師(高雄河堤),升學補習班老師,數理補習班老師,其他教育類老師,,,國小教師,工讀生,資材人員,房務人員,神秘客
泛信義,"泛信義集團－不動產營業員/業務-溫馨職場,住商I can,Go~【住商不動產彰化(北斗)高鐵加盟店】",不動產經紀人／營業員,國內業務主管,國內業務人員,,,業務助理,國貿助理,國外業務人員,國貿人員,活動企劃人員
泰好非營利幼兒園,徵才【泰好非營利幼兒園】園長 截至115年7月31日止,園長,,,,,木工,營建雜工／粗工,資材人員,神秘客,智慧製程工程師
泰好非營利幼兒園,徵才【泰好非營利幼兒園】特教助理員 截至115年7月31日止,教保員／保育員,幼教老師,特殊教育教師,,,攝影助理,資訊助理人員,生管／助理,人事助理,電腦操作／資料輸入
泰山（擴編儲備）,"【泰山（擴編儲備）】副主任／現場工程師 （監工,土建,機電,水電）",工地主管／主任,工地監工,營建工程人員,,,電機工程主管,土木技師,水電工程師,結構技師／工程師,設備工程主管
泰山（擴編儲備）,【泰山（擴編儲備）】工務經理／工務所長 （職稱將依面試結果核定）,營建主管,工地主管／主任,營建工程人員,,,建築繪圖／設計,通訊軟體工程師,消防繪圖人員,軟體專案主管,現場規劃工程師
海事協和,現場工程師【海事協和】,營造工程師,工地監工,,,,冷凍空調繪圖／設計,嵌入式工程師,IC佈局工程師,IC設計工程師,機械設計／繪圖人員
海事協和,繪圖工程師【海事協和】,建築師,水電及其他工程繪圖人員,工程配管繪圖,,,冷凍空調繪圖／設計,機械設計／繪圖人員,嵌入式工程師,IC設計工程師,建築繪圖／設計
海事協和,規劃工程師【海事協和】,營造工程師,內業工程人員,,,,IC設計工程師,軟體工程師,嵌入式工程師,冷凍空調繪圖／設計,建築繪圖／設計
海事協和,體力工【海事協和】,營建工程人員,工務工管人員,,,,門市／店員／專櫃人員,遊樂景點工作人員,調酒師／吧台人員,資材人員,冷熱飲調製人員
海事協和-台北港,現場工程師【海事協和-台北港】,營造工程師,結構技師／工程師,營建工程人員,,,冷凍空調繪圖／設計,IC佈局工程師,嵌入式工程師,機械設計／繪圖人員,CAD／CAM工程師
海壽司,【海壽司】南港LaLaport店－正職服務員【月薪 $36000~40000】–【含入職金】,餐廚助手,餐飲服務人員,,,,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館服務人員,侍酒師
海壽司,【海壽司】擴大招募－儲備幹部【月薪 $36000~40000】(含入職金),餐飲領班,,,,,店長／門市管理人員,餐飲主管,品管／品保主管,調酒師／吧台人員,門市／店員／專櫃人員
海壽司,【海壽司】擴大招募－儲備店長【月薪 $38000~43000】(含入職金),餐飲領班,,,,,調酒師／吧台人員,店長／門市管理人員,餐飲主管,門市／店員／專櫃人員,冷熱飲調製人員
海壽司,野海壽司｜一廚,日式廚師,,,,,調酒師／吧台人員,門市／店員／專櫃人員,冷熱飲調製人員,飯店／旅館服務人員,侍酒師
海壽司,野海壽司｜三廚,日式廚師,,,,,調酒師／吧台人員,門市／店員／專櫃人員,飯店／旅館服務人員,冷熱飲調製人員,侍酒師
海壽司,野海壽司｜二廚,日式廚師,,,,,調酒師／吧台人員,飯店／旅館服務人員,門市／店員／專櫃人員,冷熱飲調製人員,侍酒師
海尼根,【海尼根】品牌推廣大使(桃園),門市／店員／專櫃人員,,,,,活動企劃人員,廣告設計,公關企劃人員,產品企劃主管,媒體公關人員
海尼根,【海尼根】雙北品牌推廣組長,國內業務主管,,,,,產品企劃主管,公關企劃人員,廣告設計,遊戲企劃人員,行銷企劃人員
海諾帝商用淨水,HydroNovation【海諾帝商用淨水】KA客戶管理專員(擴大徵才),國內業務人員,業務助理,內勤業務,,,文字客服,國貿人員,資材人員,報關人員,國外業務人員
海龍珠 海鮮餐廳,【海龍珠 海鮮餐廳】廚師(鍋/爐),中式廚師,其他料理廚師,日式廚師,,,調酒師／吧台人員,侍酒師,冷熱飲調製人員,飯店／旅館服務人員,門市／店員／專櫃人員
涓豆腐,【涓豆腐】信義時代店-服務專員,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,冷熱飲調製人員,門市／店員／專櫃人員,侍酒師
涓豆腐,【涓豆腐】台中文心店-廚務專員,餐廚助手,中式廚師,西式廚師,,,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館服務人員,侍酒師,門市／店員／專櫃人員
涮乃葉,【時薪202~290】台中福科路【涮乃葉】日式火鍋 -兼職人員及大專院校實習生,日式廚師,,,,,工讀生,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員
涮乃葉,【時薪202~290】台南大全聯店【涮乃葉】兼職人員及大專院校實習生,餐飲服務人員,餐廚助手,洗碗人員,,,工讀生,外送人員,學徒,實習律師,調酒師／吧台人員
涮乃葉,【時薪202~290】宜蘭新月廣場【涮乃葉】日式火鍋 兼職人員及大專院校實習生,餐飲服務人員,餐廚助手,洗碗人員,,,工讀生,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,門市／店員／專櫃人員
涮乃葉,【時薪222~310】信義遠百【涮乃葉】兼職人員及大專院校實習生,餐飲服務人員,餐廚助手,洗碗人員,,,工讀生,學徒,實習律師,飯店／旅館櫃檯人員,外送人員
涮乃葉,【時薪222~310】忠孝明曜店【涮乃葉】日式火鍋 兼職人員及大專院校實習生,餐飲服務人員,餐廚助手,洗碗人員,,,工讀生,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,門市／店員／專櫃人員
淘鍋-永和秀朗店,【淘鍋-永和秀朗店】早班正職人員,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,侍酒師,飯店／旅館服務人員,冷熱飲調製人員,門市／店員／專櫃人員
淘鍋-永和秀朗店,【淘鍋-永和秀朗店】晚班正職人員,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,侍酒師,飯店／旅館服務人員,冷熱飲調製人員,門市／店員／專櫃人員
淘鍋-淡水總店,【淘鍋-淡水總店】早班正職人員,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,侍酒師,飯店／旅館服務人員,冷熱飲調製人員,門市／店員／專櫃人員
淘鍋-淡水總店,【淘鍋-淡水總店】晚班正職人員,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,侍酒師,飯店／旅館服務人員,冷熱飲調製人員,門市／店員／專櫃人員
淡水中正店,【肉多多火鍋 淡水中正店】儲備幹部 - 米其林指標/有熱情、挑戰米其林等級夥伴,餐飲服務人員,餐廚助手,工讀生,,,調酒師／吧台人員,餐飲主管,侍酒師,店長／門市管理人員,品管／品保主管
淡水啟文幼兒園,【淡水啟文幼兒園】助理教保員 洽0989558122許主任,教保員／保育員,保母／托育人員,,,,幼教老師,助教,攝影助理,電腦操作／資料輸入,資訊助理人員
